,Gene.1,log2fc,pvals_stud,p-values-corr,log10_p,log10_p-corr,marker_symbol,entrez,path,significant
24727,Rpl22,-0.1502451219512171,4.746814037267497e-06,3.084722753087375e-05,5.323597782010424,4.510783863142908,Rpl22,19934,path:mmu03010,False
24728,Rpl22l1,0.2944179878048772,2.334417467801923e-10,4.621215358971441e-09,9.631821475732664,8.335243791915497,Rpl22l1,68028,path:mmu03010,False
24729,Rpl23,0.04169664634146564,0.12316601233665325,0.1958297443654572,0.9095091192094052,0.7081213430093886,Rpl23,65019,path:mmu03010,False
24730,Rpl23a,0.0849332317073177,7.4314590413518176e-06,4.582488228407708e-05,5.128925911488374,4.338898641989126,Rpl23a,268449,path:mmu03010,False
24731,Rpl24,0.0016941056910564356,0.9457514047129686,0.9612028449966332,0.02422300498246881,0.017184952428572018,Rpl24,68193,path:mmu03010,False
24732,Rpl26,-0.08747256097560553,0.0703896252789288,0.1237685189213569,1.1524913467690014,0.9073898060216071,Rpl26,19941,path:mmu03010,False
24733,Rpl27,-0.03846371951219218,0.0711338350945504,0.12489605092389094,1.147923776210041,0.9034512933238362,Rpl27,19942,path:mmu03010,False
24734,Rpl27a,0.0892098238482415,0.0009456712092631301,0.003164556452760221,3.0242598327554924,2.499687152508452,Rpl27a,26451,path:mmu03010,False
24735,Rpl28,0.06094195121951351,0.1042553622737456,0.1711977013798026,0.9819015982630088,0.7665020707614911,Rpl28,19943,path:mmu03010,False
24736,Rpl29,0.006031418485237694,0.8539800429682726,0.895182632655412,0.06855227840938806,0.048088352099775016,Rpl29,19944,path:mmu03010,False
24737,Rpl3,0.08740696864111898,0.10027600257267102,0.16594865212780593,0.9988029871912214,0.7800262706782966,Rpl3,27367,path:mmu03010,False
24738,Rpl30,0.022748337028826168,0.4831589061432475,0.5853181710850982,0.31591001063312674,0.23260799309154226,Rpl30,19946,path:mmu03010,False
24739,Rpl31,0.0287653794037972,0.16293089724329549,0.2467966182260352,0.7879965508671416,0.6076607955943647,Rpl31,114641,path:mmu03010,False
24740,Rpl34,0.07147560975609757,0.08586687808957391,0.14569870767149254,1.0661743267032129,0.8365443003482576,Rpl34,68436,path:mmu03010,False
24741,Rpl35,0.1129164634146349,7.281938543620711e-07,5.886750392445697e-06,6.1377529906422605,5.230124378572351,Rpl35,66489,path:mmu03010,False
24742,Rpl35a,0.08318808203991246,0.011274710233748807,0.02671259743423451,1.9478946109135096,1.5732838807352874,Rpl35a,57808,path:mmu03010,False
24743,Rpl36,0.07884356368564127,0.016129759136142702,0.035949095716819014,1.792372117832684,1.444312029624213,Rpl36,54217,path:mmu03010,False
24744,Rpl36a,0.20080447154471592,3.81470605500226e-05,0.00019236514251957118,4.418538921302495,3.7158736213985004,Rpl36a,19982,path:mmu03010,False
24745,Rpl36al,0.021013414634149186,0.5162740610542019,0.6161370858722398,0.28711969448408986,0.21032264982542298,Rpl36al,66483,path:mmu03010,False
24746,Rpl37,0.058506707317068425,0.040127951684593335,0.07733396513972599,1.3965530080902793,1.1116297216963176,Rpl37,67281,path:mmu03010,False
24747,Rpl37a,0.0174746951219511,0.5335606831133219,0.6314866667992511,0.27281618009605685,0.19963581469953176,Rpl37a,19981,path:mmu03010,False
24748,Rpl38,0.05384451219512343,0.16440393881296805,0.2486327748982655,0.7840877817823088,0.6044416230022716,Rpl38,67671,path:mmu03010,False
24749,Rpl39,0.06301737804878016,0.005940166262848693,0.015422536307883615,2.226201399121972,1.8118441986625249,Rpl39,67248,path:mmu03010,False
24750,Rpl39l,-0.1833121951219523,2.041448350519926e-08,2.4736417721200104e-07,7.690061603430401,6.606663193816086,Rpl39l,68172,path:mmu03010,False
24751,Rpl3l,0.04318658536585573,0.18500080428228155,0.2736412790613479,0.7328263835180808,0.5628183882519202,Rpl3l,66211,path:mmu03010,False
24752,Rpl4,0.17931402439024247,1.417192496593738e-08,1.7745165827214837e-07,7.848571155729604,6.750919937848773,Rpl4,67891,path:mmu03010,False
24753,Rpl41,0.01335658536584816,0.7274007419110659,0.7962498220097319,0.1382262603232128,0.098950651736907,Rpl41,67945,path:mmu03010,False
24754,Rpl5,0.10420682926829272,0.0006609766098543277,0.0023169729131753483,3.1798139087305923,2.6350790433473747,Rpl5,100503670,path:mmu03010,False
24755,Rpl6,0.11523272357723613,2.385706443999537e-07,2.1905761229911643e-06,6.622382996371662,5.659441650396974,Rpl6,19988,path:mmu03010,False
24756,Rpl7,0.1197466463414667,5.644447557440489e-05,0.0002714680890235972,4.2483785576355295,3.566281214235275,Rpl7,19989,path:mmu03010,False
24757,Rpl7a,0.07384502032520501,0.0005607721007209744,0.0020076174486378874,3.2512136013258703,2.6973190384262127,Rpl7a,27176,path:mmu03010,False
24758,Rpl8,0.13868353658536314,1.8926872305635237e-05,0.00010378409261515457,4.722921147929041,3.9838692073630733,Rpl8,26961,path:mmu03010,False
24759,Rpl9,0.0273592987804836,0.1667856763171741,0.2517465258112468,0.7778412496426643,0.5990365141464027,Rpl9,20005,path:mmu03010,False
24760,Rplp0,0.04204542682927048,0.3097843582807213,0.4137848818168195,0.5089405145428142,0.3832253809092265,Rplp0,11837,path:mmu03010,False
24761,Rplp1,0.015533536585367713,0.6668329952803135,0.7475637137108202,0.17598291917150224,0.12635178717230924,Rplp1,56040,path:mmu03010,False
24762,Rplp2,0.0819164634146361,0.03591135231773891,0.07050490133138212,1.4447682402909816,1.1517806908499744,Rplp2,67186,path:mmu03010,False
24763,Rpn1,-0.08176707317073273,0.09128238885942606,0.15323679255366865,1.0396130029578152,0.8146369469449048,Rpn1,103963,path:mmu00510,False
24766,Rpn2,-0.007187804878048709,0.7913033868266997,0.8468831218194779,0.10165697546167424,0.07217652243358166,Rpn2,20014,path:mmu00510,False
24769,Rpp14,0.15442500000000334,0.001382855120561944,0.004402192966535945,2.859223317820121,2.3563309244212487,Rpp14,67053,path:mmu03013,False
24770,Rpp21,-0.1491798780487823,3.94384550060945e-06,2.616647417374881e-05,5.404080106800561,4.582254792837577,Rpp21,67676,path:mmu03013,False
24771,Rpp25,-0.05340670731707409,0.2200047611044912,0.3138100312723129,0.6575679205458189,0.5033331778409218,Rpp25,102614,path:mmu03008,False
24773,Rpp30,0.09544451219512597,0.014153472585210368,0.032211910975408424,1.849136991972281,1.4919835098448009,Rpp30,54364,path:mmu03008,False
24775,Rpp38,-0.11201402439024476,0.00828178376952427,0.02056553492636898,2.0818761127527843,1.6868599896535232,Rpp38,227522,path:mmu03008,False
24777,Rpp40,0.24864756097561005,0.048981645805768616,0.09149749646410793,1.3099666264723244,1.0385907888482828,Rpp40,208366,path:mmu03008,False
24779,Rprm,0.3031176829268309,5.699842518158385e-11,1.2937220518086105e-09,10.244137143352006,8.888159019132459,Rprm,67874,path:mmu04115,False
24780,Rps10,0.0948445121951238,7.03246926151237e-05,0.00032902071207440033,4.152892157432897,3.482776762060695,Rps10,67097,path:mmu03010,False
24781,Rps11,0.07027439024390247,0.10776207512030753,0.1758402096917649,0.967534054213229,0.7548818070183889,Rps11,27207,path:mmu03010,False
24782,Rps12,0.027406808943089445,0.4255018926160401,0.5296638632501702,0.3710985038499584,0.2759996561495457,Rps12,20042,path:mmu03010,False
24783,Rps13,-0.009775609756095704,0.6790005689237086,0.757974305851185,0.1681298618309508,0.12034551602517453,Rps13,68052,path:mmu03010,False
24784,Rps14,0.0787884146341451,0.03564943525059305,0.07005088361201396,1.4479473457418162,1.1545863822140163,Rps14,20044,path:mmu03010,False
24785,Rps15,0.04182174796747873,0.04491357191130201,0.08507745663947942,1.3476224047528744,1.0701855016554127,Rps15,20054,path:mmu03010,False
24786,Rps15a,0.0282471544715488,0.2867061355519228,0.388399830610264,0.5425630129906222,0.4107209681693976,Rps15a,267019,path:mmu03010,False
24787,Rps16,0.05807865853658356,0.033325101290455364,0.06624668487591888,1.4772285218895276,1.178835849860867,Rps16,20055,path:mmu03010,False
24788,Rps17,0.11405609756097945,5.417551557764943e-06,3.4588373761344304e-05,5.2661969468939285,4.4610698566927045,Rps17,20068,path:mmu03010,False
24789,Rps18,0.08080644599303,0.012170230369929504,0.02843072083667843,1.9147012009447693,1.5462121290037845,Rps18,20084,path:mmu03010,False
24790,Rps19,0.02034923780487929,0.29661214861811525,0.3994896536563377,0.5278110651425656,0.3984944639548621,Rps19,20085,path:mmu03010,False
24791,Rps2,0.05218428184281088,0.2085935060661432,0.30087456764131565,0.6806992161565631,0.5216145208004225,Rps2,16898,path:mmu03010,False
24792,Rps20,0.12371402439024415,0.0017717912664199692,0.005443515168464897,2.7515874433866667,2.264120562571736,Rps20,67427,path:mmu03010,False
24793,Rps21,0.08223018292683015,0.004845492172997556,0.01293889220953915,2.3146621036160933,1.8881029051108402,Rps21,66481,path:mmu03010,False
24794,Rps23,0.061871341463414005,0.006530827360731274,0.016731270142152692,2.1850317964524937,1.7764710886377333,Rps23,66475,path:mmu03010,False
24795,Rps24,0.11046056910569037,0.0006155750046298145,0.002176693154022996,3.2107190229726768,2.6622027886470216,Rps24,20088,path:mmu03010,False
24796,Rps25,0.07587306910569147,0.05561868251651225,0.10180711621922213,1.254779302825068,0.9922218641728852,Rps25,75617,path:mmu03010,False
24797,Rps26,0.033578252032521405,0.4780684590860797,0.5805041043345873,0.3205099082530269,0.2361947053249564,Rps26,27370,path:mmu03010,False
24798,Rps27,0.011639024390243335,0.8093774885510187,0.8605325735263909,0.09184887893386484,0.06523268578380928,Rps27,57294,path:mmu03010,False
24799,Rps27a,0.13656353658536702,2.3582213298247946e-05,0.00012595832371997158,4.627415436810612,3.8997731276799095,Rps27a,78294,path:mmu03010,False
24800,Rps27l,-0.029248780487808542,0.2018147099742028,0.2934228387459527,0.6950471818662199,0.532506085600728,Rps27l,67941,path:mmu03010,False
24801,Rps28,0.08634668989547123,0.008809697921444619,0.021667014430586082,2.055038982995319,1.6642009274273082,Rps28,54127,path:mmu03010,False
24802,Rps29,-0.007098780487812206,0.8137702926458648,0.8639829981485198,0.08949816847077033,0.06349480368190594,Rps29,20090,path:mmu03010,False
24803,Rps3,0.1462262195121955,4.8171152369042464e-06,3.1225434805577665e-05,5.317212964199786,4.505491505480701,Rps3,27050,path:mmu03010,False
24804,Rps4x,0.06153792682926884,0.026930003388346026,0.05533232558431688,1.5697635919453448,1.2570210762667602,Rps4x,20102,path:mmu03010,False
24805,Rps5,0.12085914634146633,0.0002726655812067167,0.0010755591613218268,3.5643696799366213,2.9683656961747404,Rps5,20103,path:mmu03010,False
24806,Rps6,0.024573628048784716,0.16990315283364665,0.2554455237982975,0.7697985620047002,0.5927017031078934,Rps6,20104,path:mmu01521,False
24815,Rps6ka1,0.03459573170731467,0.4733544582824042,0.5758367929464758,0.32481352813078324,0.23970058943513325,Rps6ka1,20111,path:mmu04010,False
24823,Rps6ka2,0.0765792682926838,0.03537422579980686,0.06959151458138417,1.451313056331289,1.1574437114690657,Rps6ka2,20112,path:mmu04010,False
24831,Rps6ka3,-0.08705792682926372,0.0997213750766264,0.1651810214533559,1.0012117415594228,0.782039852606218,Rps6ka3,110651,path:mmu04010,False
24839,Rps6ka4,-0.04682073170731371,0.11775845736525395,0.1887853095866608,0.9290078922231696,0.724031803542577,Rps6ka4,56613,path:mmu04010,False
24841,Rps6ka5,-0.19774390243902215,1.8547283740624744e-06,1.3479355919905354e-05,5.731719684045407,4.870330859070268,Rps6ka5,73086,path:mmu04010,False
24849,Rps6ka6,0.4563408536585367,5.832830022331612e-24,3.3023451187476693e-21,23.234120679397012,20.48117754181353,Rps6ka6,67071,path:mmu04010,False
24857,Rps6kb1,0.14527256097561114,2.6287308364206275e-05,0.0001386073651227381,4.5802538803225925,3.8582136921832317,Rps6kb1,72508,path:mmu01521,False
24885,Rps6kb2,-0.0490353658536602,0.007642106223538171,0.01918875222987074,2.1167869300111457,1.716953264832025,Rps6kb2,58988,path:mmu01521,False
24913,Rps7,0.1759565040650397,4.923746655884803e-09,6.963083434666106e-08,8.307704301147265,7.157198400889622,Rps7,20115,path:mmu03010,False
24914,Rps8,0.046420054200540406,0.06625658267582134,0.1178584507312879,1.1787709675380682,0.9286392720757154,Rps8,20116,path:mmu03010,False
24915,Rps9,0.034756097560975974,0.4654300461660995,0.5686891241549392,0.3321455839565937,0.2451250772949768,Rps9,76846,path:mmu03010,False
24916,Rpsa,0.0958751219512184,0.005986447091507114,0.0155168651760515,2.2228308514578057,1.8091960133778768,Rpsa,16785,path:mmu03010,False
24917,Rptor,-0.05795060975610156,0.022214078192048438,0.047096261513096184,1.6533717037786315,1.3270135656666855,Rptor,74370,path:mmu04136,False
24927,Rraga,0.05684207317073309,0.09475177904784972,0.15818526611436645,1.0234126270231014,0.8008339705426591,Rraga,68441,path:mmu04140,False
24929,Rragb,-0.0759634146341499,0.012493770621143638,0.02904066489396907,1.9033064717280828,1.5369934445671167,Rragb,245670,path:mmu04140,False
24931,Rragc,0.047358231707317344,0.04672264311622218,0.08797007091857474,1.3304725970103526,1.0556650579151647,Rragc,54170,path:mmu04140,False
24933,Rragd,0.0938292682926809,0.18350109777750065,0.2720375165637461,0.7363613332795497,0.5653711984912902,Rragd,52187,path:mmu04140,False
24935,Rras,-0.06864024390243806,0.17647171365781622,0.2635428402789424,0.7533248970002931,0.5791487778538202,Rras,20130,path:mmu04010,False
24948,Rras2,-0.04224512195122365,0.23419742260761897,0.3300013372894529,0.6304178887403767,0.4814843001940722,Rras2,66922,path:mmu04010,False
24959,Rrbp1,0.01347926829268431,0.6636683022665415,0.7448274794528333,0.17804892437915654,0.12794430899424802,Rrbp1,81910,path:mmu04141,False
24960,Rrm1,-0.10591158536585432,0.03690561271882471,0.07209205192020962,1.4329075799805635,1.1421126131927335,Rrm1,20133,path:mmu00230,False
24965,Rrm2,-0.0304091463414613,0.7342391844818136,0.8012851156117752,0.13416244201927446,0.0962129244843617,Rrm2,20135,path:mmu00230,False
24971,Rrm2b,-0.2399780487804861,2.0371347932545762e-07,1.909868536312309e-06,6.6909802336263065,5.718996525903628,Rrm2b,382985,path:mmu00230,False
24977,Rrp7a,-0.1248201219512204,0.0012218136000796626,0.003955857051859347,2.9129950450194637,2.4027594103787897,Rrp7a,74778,path:mmu03008,False
24978,Rsad2,-0.23799024390244486,0.054515443295180745,0.10012151605267657,1.2634804520754834,0.9994725828719768,Rsad2,58185,path:mmu05160,False
24980,Rsl1,0.05532439024390179,0.5441453294667004,0.6408183630281755,0.2642850941322175,0.19326505178096146,Rsl1,380855,path:mmu05168,False
24981,Rsl24d1,-0.09855792682926713,0.0011430926016633028,0.0037370005925016045,2.9419185860855728,2.4274768332929484,Rsl24d1,225215,path:mmu03010,False
24982,Rspo1,-0.060262804878047575,0.1224929059261714,0.19505780344938395,0.9118890623715354,0.7098366706932994,Rspo1,192199,path:mmu04310,False
24983,Rspo2,-0.2016969512195104,4.7111331062228745e-07,4.0119965434624196e-06,6.32687462522866,5.396639449818081,Rspo2,239405,path:mmu04310,False
24984,Rspo3,-0.04011524390244325,0.1304506563181444,0.2055560424844254,0.8845537315531705,0.6870697522620207,Rspo3,72780,path:mmu04310,False
24985,Rspo4,0.17535548780487795,0.0015312767987430429,0.0048032508117446275,2.8149462976746533,2.3184647351780825,Rspo4,228770,path:mmu04310,False
24986,Rtn3,-0.026204878048782018,0.4361016653643496,0.5400567073066341,0.3604122548602438,0.2675606357745759,Rtn3,20168,path:mmu05010,False
24987,Rtn4,-0.25408414634146403,0.01103691140982862,0.026254598609173976,1.9571524433943939,1.5807946169942684,Rtn4,68585,path:mmu05010,False
24988,Rufy1,-0.03766829268293037,0.12599548711668426,0.19966383860963566,0.8996450100841921,0.6997005836738968,Rufy1,216724,path:mmu04144,False
24989,Runx1,-0.07227987804878122,0.27546047852438504,0.3758866147239012,0.5599407024020696,0.4249431391838998,Runx1,12394,path:mmu04530,False
24995,Runx1t1,-0.08268109756097619,0.007056800411288445,0.0179148049041371,2.1513921656184185,1.7467879170272067,Runx1t1,12395,path:mmu05200,False
24998,Runx2,-0.011596951219507544,0.6391841889640739,0.7243777840883663,0.19437397638896925,0.14003487751284158,Runx2,12393,path:mmu04928,False
25000,Runx3,-0.03921280487804957,0.3012406053110301,0.4044909752931403,0.5210864884011414,0.3930911636045217,Runx3,12399,path:mmu04658,False
25002,Ruvbl1,-0.05806341463414455,0.06517684808145531,0.11627881999007901,1.1859066456187963,0.9344993841461712,Ruvbl1,56505,path:mmu04310,False
25003,Rxfp1,0.01108109756097342,0.7333762638227708,0.8005034353414416,0.1346731503579777,0.09663679997624897,Rxfp1,381489,path:mmu04080,False
25005,Rxfp2,-0.2465658536585353,1.3059560453501214e-10,2.7261520315697802e-09,9.88407143989336,8.564449928167257,Rxfp2,140498,path:mmu04080,False
25007,Rxfp3,-0.008419512195122714,0.8209816204387231,0.8697362419232216,0.08566656545229002,0.060612432490215286,Rxfp3,239336,path:mmu04080,False
25009,Rxfp4,0.19119817073170164,8.714865254686161e-05,0.0003961055013240473,4.059739323367373,3.4021891258408834,Rxfp4,242093,path:mmu04080,False
25011,Rxra,0.007967073170732421,0.7587975198413007,0.8218832206823157,0.11987409728917055,0.08518988588598128,Rxra,20181,path:mmu03320,False
25026,Rxrb,-0.041388414634147004,0.10432389400940087,0.1712910213487328,0.9816162107682816,0.7662654010794188,Rxrb,20182,path:mmu03320,False
25037,Rxrg,0.02594512195121723,0.5347815769893356,0.6325105338475311,0.2718235624229288,0.1989322373398735,Rxrg,20183,path:mmu03320,False
25048,Ryk,0.1365926829268318,4.52530309567463e-06,2.957497548460208e-05,5.344352327316097,4.529075606696869,Ryk,20187,path:mmu04310,False
25050,Ryr1,0.07315000000000182,0.004148944631738656,0.0113438775399466,2.3820623608545226,1.9452384704554824,Ryr1,20190,path:mmu04020,False
25055,Ryr2,0.14038841463414364,1.691825418783376e-06,1.2392152975221406e-05,5.771644454282128,4.906853234057398,Ryr2,20191,path:mmu04020,False
25067,Ryr3,0.022450000000001857,0.4064826333972292,0.5110540231468161,0.390958004512392,0.29153318848673426,Ryr3,20192,path:mmu04020,False
25073,S100a8,0.04950060975609994,0.5877818350124749,0.6800361674562891,0.2307838396239813,0.16746798889819095,S100a8,20201,path:mmu04657,False
25074,S100a9,-0.11342987804877945,0.13202693004518065,0.2075605167784952,0.8793374750279164,0.6828552566812469,S100a9,20202,path:mmu04657,False
25075,S100g,0.2380390243902433,6.1162375195123564e-09,8.396346359966971e-08,8.213515657430648,7.075909654520341,S100g,12309,path:mmu04978,False
25076,S1pr1,0.008993292682927034,0.8715888949385642,0.9083210920667976,0.05968831180993438,0.04176060096975119,S1pr1,13609,path:mmu04068,False
25079,S1pr2,-0.15430792682926509,0.00012131262076278249,0.0005300902690324907,3.916094014941264,3.2756501681264925,S1pr2,14739,path:mmu04071,False
25081,S1pr3,-0.061756097560977004,0.15279989151952064,0.2339353268355584,0.8158769540881451,0.63090418994261,S1pr3,13610,path:mmu04071,False
25083,S1pr4,-0.026110975609755727,0.510448088976964,0.6104855136556943,0.2920484177635116,0.21432463706559932,S1pr4,13611,path:mmu04068,False
25086,S1pr5,-0.1580493902439013,0.0021548680853971393,0.006471760089376132,2.666579310903539,2.1889775905600746,S1pr5,94226,path:mmu04071,False
25088,Sacm1l,-0.04019756097560823,0.19781530643349285,0.28862660982127075,0.7037401068621264,0.5396636317809776,Sacm1l,83493,path:mmu00562,False
25091,Sae1,-0.15288536585365795,0.326622369748486,0.4313414445057574,0.485954074572901,0.3651788116072949,Sae1,56459,path:mmu04120,False
25092,Sag,0.022963414634141976,0.4447118834229509,0.5483167753030781,0.35192126534292684,0.26096846702895354,Sag,20215,path:mmu04744,False
25093,Samhd1,-0.206103048780486,0.002022042412129577,0.006118527725727455,2.694209739367833,2.2133530676443587,Samhd1,56045,path:mmu05170,False
25094,Sap18,-0.028203048780484963,0.27362585433975795,0.3739758499970125,0.5628428694278006,0.4271564420553313,Sap18,20220,path:mmu03013,False
25096,Sap30,0.03770000000000362,0.4484151414816088,0.5520904603170229,0.3483197311553721,0.2579897570574165,Sap30,60406,path:mmu05169,False
25097,Sar1a,-0.017042682926826203,0.400976186418272,0.5057367739396355,0.3968814189365173,0.2960754661056338,Sar1a,20224,path:mmu04141,False
25099,Sar1b,0.04067195121950995,0.21414171331119974,0.3071727966200267,0.6692987269309715,0.5126172482789869,Sar1b,66397,path:mmu04141,False
25101,Sardh,-0.17951707317073407,0.0007260300916119656,0.002513933880486405,3.1390453788175394,2.5996461489720666,Sardh,192166,path:mmu00260,False
25103,Sars,0.10074634146341667,0.0012145545686881036,0.003934104584973259,2.9155829680159218,2.4051540988973543,Sars,20226,path:mmu00970,False
25104,Sars2,-0.15029268292683007,4.245178779002467e-05,0.0002110507254998153,4.372104015408408,3.675613150593085,Sars2,71984,path:mmu00970,False
25105,Sart1,-0.04030060975609473,0.11089974232239556,0.1799298464563462,0.9550694629409366,0.7448967906501891,Sart1,20227,path:mmu03040,False
25106,Sat1,-0.12439329268292633,0.03347363221799733,0.06647537603273958,1.4752971598667322,1.1773391973061822,Sat1,20229,path:mmu00330,False
25109,Sat2,-0.15086524390243916,0.05135627980021597,0.09518414136641336,1.2894064436766424,1.0214354034093642,Sat2,69215,path:mmu00330,False
25112,Sav1,-0.047582926829271344,0.06750637406898455,0.1196332828338834,1.170655218394265,0.9221479797102208,Sav1,64010,path:mmu04390,False
25114,Sbds,0.01887500000000131,0.5415347857310765,0.6383982316401067,0.2663736410408131,0.19490832464919314,Sbds,66711,path:mmu03008,False
25115,Sc5d,-0.1268640243902457,0.09474054055381324,0.15817899127711196,1.0234641416803807,0.8008511983244402,Sc5d,235293,path:mmu00100,False
25117,Scarb1,-0.14507256097560628,0.0014234960637404756,0.004509871815405294,2.846643729428972,2.3458358019476035,Scarb1,20778,path:mmu04145,False
25127,Scarb2,0.08706524390244219,0.005407834719452402,0.014219661741238343,2.266976590277717,1.8471107345247413,Scarb2,12492,path:mmu04142,False
25128,Scd1,0.2552999999999983,0.00015460481190758074,0.0006575372162060821,3.8107769932612365,3.1820796613393023,Scd1,20249,path:mmu01040,False
25132,Scd2,-0.1125689024390244,0.13211816506119753,0.20765176392305115,0.8790374666891495,0.6826643753713729,Scd2,20250,path:mmu01040,False
25136,Scd3,-0.1951554878048789,1.900003354379774e-05,0.00010410683373370733,4.721245632316992,3.982520761791765,Scd3,30049,path:mmu01040,False
25140,Scd4,0.09246158536585547,0.009885036658471987,0.02389458379693744,2.0050217157744283,1.6217005297494913,Scd4,329065,path:mmu01040,False
25144,Scin,0.2614018292682925,1.9896068494956414e-12,6.369950961691689e-11,11.70123273261697,10.19586391101609,Scin,20259,path:mmu04666,False
25147,Scly,-0.08515609756097398,0.01289246545389318,0.02982381430085365,1.88966402363687,1.5254368134692735,Scly,50880,path:mmu00450,False
25149,Scn1a,0.203980487804877,2.8259066342555966e-12,8.777193649924743e-11,11.54884219100035,10.056644319762816,Scn1a,20265,path:mmu04728,False
25150,Scn1b,0.11701158536585332,0.004419750178813925,0.011970385159315559,2.3546022779424964,1.9218918755021697,Scn1b,20266,path:mmu04261,False
25151,Scn3a,-0.07114410569105711,0.0011013407571117064,0.0036205623955938133,2.9580782886241788,2.441223963629186,Scn3a,20269,path:mmu04742,False
25152,Scn4b,0.10242134146341277,0.01496835263448966,0.03379176796671648,1.824825993986868,1.4711890855822245,Scn4b,399548,path:mmu04261,False
25153,Scn5a,-0.0979268292682942,0.028943168471859244,0.058788286844934576,1.5384539274491102,1.230709195443375,Scn5a,20271,path:mmu04261,False
25154,Scn7a,0.08977560975609666,0.2292593956349054,0.3242779622781732,0.6396728567974039,0.4890825646979508,Scn7a,20272,path:mmu04261,False
25155,Scn9a,0.06016382113821006,0.012063768936588391,0.02822678897668318,1.9185169896544776,1.5493385235188335,Scn9a,20274,path:mmu04742,False
25156,Scnn1a,-0.115094512195121,0.12817021015081748,0.20253267756861335,0.8922129036042653,0.6935048956947812,Scnn1a,20276,path:mmu04742,False
25158,Scnn1b,0.021846951219512082,0.5080330889075819,0.6083636336677115,0.29410800058618897,0.21583675479241654,Scnn1b,20277,path:mmu04742,False
25160,Scnn1g,0.08890609756097413,0.0038509454558746186,0.010620865735635004,2.4144326326056333,1.9738400812879864,Scnn1g,20278,path:mmu04742,False
25162,Scp2,-0.006028658536587628,0.8287766063631458,0.8757891536918007,0.08156251613019347,0.057600437678911175,Scp2,20280,path:mmu00120,False
25168,Scrib,0.03573292682926521,0.2215193036248195,0.3155168946280453,0.6545884225223844,0.5009773811194006,Scrib,105782,path:mmu04390,False
25172,Sct,0.09021890243902586,0.01193726063039922,0.0280000370217306,1.9230953239266504,1.5528413944319708,Sct,20287,path:mmu04080,False
25175,Sctr,0.3496847560975613,2.634724513300542e-14,1.3997374634529765e-12,13.579264787892836,11.853953413511547,Sctr,319229,path:mmu04080,False
25178,Sdc1,0.10069939024390527,0.014404319353868131,0.03268062272357758,1.8415072585805892,1.4857096766550189,Sdc1,20969,path:mmu04512,False
25183,Sdc2,0.08499573170731622,0.01839879887642066,0.04016574419782495,1.7352105279887953,1.396144181943085,Sdc2,15529,path:mmu04514,False
25187,Sdc3,0.003280487804877552,0.9549134540944384,0.967766779770344,0.020035987696290062,0.014229289863317745,Sdc3,20970,path:mmu04514,False
25188,Sdc4,-0.11483048780488048,0.013669704880375777,0.031306692475666566,1.864240861453233,1.5043628127868978,Sdc4,20971,path:mmu04512,False
25192,Sdha,-0.04835121951219001,0.0242784544628719,0.050763195748042514,1.6147789633797425,1.2944510451263345,Sdha,66945,path:mmu00020,False
25201,Sdhb,0.028204268292681082,0.3921995499409424,0.4968482926990298,0.4064929090320221,0.3037761981909934,Sdhb,67680,path:mmu00020,False
25210,Sdhc,-0.07216158536585482,0.01642852386063148,0.036495759334305454,1.7844014571360034,1.4377575959464202,Sdhc,66052,path:mmu00020,False
25219,Sdhd,0.033915853658539774,0.19083090508976305,0.2805543235008737,0.719351289888485,0.5519830341852473,Sdhd,66925,path:mmu00020,False
25228,Sdr16c5,0.03741341463414916,0.2683849407458407,0.3685241430984462,0.5712418563661812,0.4335340549664897,Sdr16c5,242285,path:mmu00830,False
25229,Sds,0.12871524390243927,0.08083055979775075,0.138589342220957,1.0924244134539265,0.8582701664962012,Sds,231691,path:mmu00260,False
25235,Sdsl,0.13469817073170454,0.0019567079764129507,0.0059372871963558616,2.7084739846106447,2.2264119430267995,Sdsl,257635,path:mmu00260,False
25241,Sec1,0.04134695121951282,0.31893896463659155,0.4233196944161435,0.4962924199450794,0.3733315260516466,Sec1,56546,path:mmu00601,False
25244,Sec11a,-0.09216219512195067,0.008324150454803579,0.020654298315981385,2.0796600787366653,1.6849895546294749,Sec11a,56529,path:mmu03060,False
25245,Sec11c,0.09537682926829484,0.12270742019940767,0.19532817088678767,0.9111291744024133,0.7092351167818219,Sec11c,66286,path:mmu03060,False
25246,Sec13,-0.05377926829268098,0.07583152465767548,0.13142164782128296,1.1201502120635674,0.8813330917399044,Sec13,110379,path:mmu03013,False
25249,Sec22b,-0.04377012195121921,0.194288838644697,0.284565118849407,0.7115521476979446,0.5458183355223878,Sec22b,20333,path:mmu04130,False
25252,Sec23a,-0.0034628048780458442,0.9077415446232276,0.9348868745270588,0.04203778773655405,0.029240937513580118,Sec23a,20334,path:mmu04141,False
25253,Sec23b,-0.06349451219512048,0.20350601744223293,0.29533124357644264,0.691422744653406,0.5296906058792159,Sec23b,27054,path:mmu04141,False
25254,Sec24a,0.01907865853659096,0.4077088493432868,0.512039728828406,0.3896498620596192,0.2906963410914189,Sec24a,77371,path:mmu04141,False
25255,Sec24b,0.006137804878045827,0.8267777098902067,0.8742840544998921,0.08261124056213796,0.0583474423548976,Sec24b,99683,path:mmu04141,False
